–pase  	 1
caerán  	 2
quitarán  	 3
desamparado  	 3
martino  	 1
polvorosa  	 1
cogió  	 2
villadiego  	 1
pergenio  	 1
¡para  	 1
–nunca  	 1
acostumbro  	 1
despojar  	 1
dejarlos  	 1
lícita  	 3
alongados  	 1
–dios  	 1
llevarle  	 7
trocalle  	 1
estienden  	 1
aparejos  	 4
–en  	 3
informado  	 3
trueques  	 1
estrema  	 2
–tan  	 1
habilitado  	 1
mutatio  	 1
caparum  	 1
lindezas  	 1
mejorado  	 3
tercio  	 2
quinto  	 4
sobras  	 2
despojaron  	 4
bebieron  	 1
mirallos  	 1
cortada  	 3
malenconía  	 2
dondequiera  	 8
guiaba  	 2
disignio  	 1
–señor  	 4
¿quiere  	 2
departa  	 1
podrido  	 3
pico  	 1
lograse  	 1
–dila  	 1
gustoso  	 2
–digo  	 2
considerado  	 2
granjea  	 1
venzan  	 1
acaben  	 1
eligrosas  	 1
fuésemos  	 1
sirviéremos  	 1
remunerar  	 1
méritos  	 1
límites  	 2
escuderiles  	 1
usa  	 7
renglones  	 2
aprobación  	 4
acabando  	 6
cobre  	 3
corte  	 10
monarca  	 3
hayan  	 9
muchachos  	 4
sigan  	 2
rodeen  	 1
insignia  	 1
–dirán–  	 1
gigantazo  	 2
brocabruno  	 1
desencantó  	 1
mameluco  	 1
persia  	 2
encantamento  	 13
novecientos  	 1
irán  	 2
pregonando  	 1
parará  	 1
fenestras  	 1
palacio  	 2
conociéndole  	 1
¡ea  	 3
¡salgan  	 1
recebir  	 9
llegará  	 1
abrazará  	 1
estrechísimamente  	 1
llevará  	 1
infanta  	 19
acabadas  	 2
sucederá  	 1
parezca  	 7
divina  	 4
presos  	 3
enlazados  	 1
intricable  	 1
red  	 2
fablar  	 1
sentimientos  	 8
llevarán  	 1
ricamente  	 3
aderezado  	 1
traerán  	 1
manto  	 1
escarlata  	 1
farseto  	 1
cenará  	 1
quitará  	 2
mirándola  	 2
circustantes  	 1
sagacidad  	 5
entrará  	 1
sala  	 11
dueña  	 10
antiquísimo  	 1
acabare  	 1
mandará  	 2
prueben  	 1
contentísima  	 1
contenta  	 13
pagada  	 1
colocado  	 1
darásela  	 1
besará  	 2
face  	 1
despedirá  	 1
rejas  	 2
fablado  	 1
fiaba  	 1
sospirará  	 1
desmayaráse  	 1
traerá  	 1
acuitaráse  	 1
descubiertos  	 2
bañará  	 1
rogarále  	 1
prometérselo  	 1
tórnale  	 1
besar  	 5
despídese  	 1
estará  	 6
vase  	 2
partida  	 16
madruga  	 1
dícenle  	 1
despedido  	 2
dispuesta  	 2
visita  	 2
traspásasele  	 1
halo  	 1
notar  	 1
váselo  	 1
recibe  	 4
asegúrala  	 1
subjeto  	 2
consuélase  	 1
cuitada  	 1
consolarse  	 2
vence  	 6
ciudades  	 5
conciértase  	 1
mapa  	 1
muérese  	 1
hereda  	 1
ayudaron  	 1
pido  	 9
atengo  	 1
llamándose  	 4
dudes  	 2
mesmos  	 18
suben  	 2
agora  	 37
cristianos  	 51
paganos  	 1
acuda  	 1
increíble  	 3
universo  	 4
querrá  	 1
enterado  	 3
merezcan  	 1
temo  	 8
solar  	 1
posesión  	 11
propriedad  	 1
devengar  	 1
quinientos  	 3
sueldos  	 1
escribiese  	 3
deslindase  	 1
decendencia  	 2
sesto  	 1
nieto  	 3
maneras  	 5
linajes  	 3
derriban  	 1
monarcas  	 1
pirámide  	 1
subiendo  	 3
déstos  	 5
suegro  	 2
azacán  	 1
admitir  	 1
esposo  	 33
roballa  	 2
llevalla  	 1
–ahí  	 1
pidas  	 2
cuadra  	 2
salto  	 1
entregalle  	 1
trasponella  	 1
hagan  	 9
paces  	 2
goce  	 1
pacíficamente  	 2
ordene  	 1
ligítima  	 1
encomendarnos  	 2
encaminare  	 1
–hágalo  	 1
–sea  	 2
–y  	 6
sobra  	 4
nobleza  	 7
compres  	 1
sirvas  	 1
haciéndote  	 1
cátate  	 1
dijeren  	 4
¡montas  	 2
sabría  	 4
autorizar  	 1
litado  	 2
–dictado  	 1
panza–  	 2
muñidor  	 2
cofradía  	 3
prioste  	 1
ropón  	 1
ducal  	 1
estranjero  	 1
–bien  	 3
parecerás  	 1
rapes  	 1
espesas  	 3
aborrascadas  	 1
rapas  	 1
echará  	 2
–¿qué  	 4
tenelle  	 1
asalariado  	 1
caballerizo  	 2
–preguntó  	 6
caballerizos  	 1
vi  	 26
paseándose  	 3
vueltas  	 2
rabo  	 3
juntaba  	 1
respondiéronme  	 1
lleve  	 6
ensillar  	 3
–quédese  	 1
quede  	 5
procurar  	 9
–así  	 6
22  	 1
desdichados  	 2
gravísima  	 1
altisonante  	 1
mínima  	 3
ensartados  	 2
cadena  	 15
cuellos  	 2
esposas  	 3
ansimismo  	 4
escopetas  	 4
dardos  	 2
vido  	 1
–ésta  	 1
galeotes  	 19
¿es  	 12
delitos  	 4
condenada  	 1
comoquiera  	 2
amo–  	 1
encaja  	 2
miserables  	 3
–advierta  	 1
castiga  	 1
corteses  	 4
servidos  	 2
informalle  	 1
guardas  	 9
majestad  	 4
–con  	 1
comedidas  	 1
moverlos  	 1
–aunque  	 1
llevamos  	 3
registro  	 1
malaventurados  	 1
detenerles  	 1
sacarlas  	 1
leellas  	 1
dirán  	 3
querrán  	 1
bellaquerías  	 4
–¿por  	 1
echan  	 1
bogando  	 2
galeote–  	 7
míos  	 18
canasta  	 1
colar  	 1
atestada  	 1
abracé  	 1
quitármela  	 5
fragante  	 1
concluyóse  	 1
acomodáronme  	 1
precisos  	 1
gurapas  	 3
acabóse  	 4
–gurapas  	 1
galeote  	 1
piedrahíta  	 1
malencónico  	 2
–éste  	 1
canario  	 1
cantor  	 1
–sí  	 2
ansia  	 3
–antes  	 1
espanta  	 2
–acá  	 1
llora  	 1
confesó  	 5
cuatrero  	 1
confesado  	 1
condenaron  	 1
docientos  	 4
maltratan  	 3
aniquilan  	 1
escarnecen  	 1
nones  	 1
delincuente  	 2
testigos  	 10
probanzas  	 1
desenfado  	 1
faltarme  	 1
ducados  	 6
libraros  	 1
muriendo  	 6
untado  	 1
péndola  	 1
escribano  	 2
avivado  	 1
procurador  	 1
zocodover  	 1
atraillado  	 1
venerable  	 2
oyéndose  	 1
condenado  	 2
–este  	 1
paseado  	 1
acostumbradas  	 1
vergüenza  	 10
alcahuete  	 5
puntas  	 4
collar  	 4
hechicero  	 3
–a  	 1
añadido  	 2
bogar  	 3
mandallas  	 1
dellas  	 10
necesarísimo  	 1
ordenada  	 3
ejercer  	 1
nacida  	 4
veedor  	 1
examinador  	 1
oficios  	 4
deputado  	 1
corredores  	 1
lonja  	 1
escusarían  	 1
causan  	 1
idiota  	 3
mujercillas  	 2
pajecillos  	 1
truhanes  	 1
importe  	 1
yelan  	 1
migas  	 1
proveer  	 1
canas  	 2
adjunto  	 1
hechizos  	 1
forzar  	 3
piensan  	 3
albedrío  	 2
encanto  	 3
fuerce  	 1
embusteros  	 3
bellacos  	 4
misturas  	 1
venenos  	 1
locos  	 3
viejo–  	 1
holgase  	 1
viviese  	 1
cargan  	 1
orina  	 1
llevo  	 7
reposar  	 5
limosna  	 1
burlé  	 2
primas  	 1
resultó  	 1
intricadamente  	 1
declare  	 1
probóseme  	 1
víame  	 1
tragaderos  	 1
sentenciáronme  	 1
consentí  	 1
dure  	 3
pobretes  	 2
pagará  	 1
oraciones  	 4
hablador  	 2
latino  	 1
éstos  	 7
diferentemente  	 1
liaba  	 1
argollas  	 1
garganta  	 5
guardaamigo  	 1
piedeamigo  	 1
decendían  	 1
asían  	 1
cerradas  	 4
candado  	 2
prisiones  	 3
bellaco  	 12
temían  	 2
huir  	 9
echalle  	 1
–va  	 1
guarda–  	 1
cevil  	 1
ginés  	 12
pasamonte  	 15
ginesillo  	 6
parapilla  	 3
comisario  	 7
andemos  	 2
deslindar  	 1
voacé  	 2
–hable  	 1
comisario–  	 3
marca  	 1
embustero  	 3
ginés–  	 5
llamen  	 1
pelaría  	 1
dénoslo  	 1
enfada  	 4
pulgares  	 1
–dice  	 1
empeñado  	 1
–¿tan  	 1
–es  	 1
lazarillo  	 1
tormes  	 1
escribieren  	 1
lindas  	 2
donosas  	 1
mentiras  	 12
igualen  	 1
–¿y  	 2
–la  	 1
–luego  	 2
¿otra  	 1
–para  	 1
bizcocho  	 2
corbacho  	 1
pesa  	 3
coro  	 2
–hábil  	 1
pareces  	 1
–persiguen  	 1
pasamonte–  	 1
maltratase  	 2
guiase  	 2
¡por  	 1
¡basta  	 1
saliesen  	 4
manchas  	 2
hable  	 5
caminemos  	 1
regodeo  	 1
atadas  	 6
–de  	 2
carísimos  	 1
culpas  	 4
padecer  	 1
déste  	 2
torcido  	 3
teníades  	 1
representa  	 2
persuadiendo  	 3
forzando  	 1
efeto  	 28
profesar  	 1
opresos  	 3
prudencia  	 11
guardianes  	 1
desataros  	 1
dejaros  	 1
faltarán  	 1
sirvan  	 2
esclavos  	 2
–añadió  	 1
descuida  	 1
premiar  	 3
verdugos  	 2
yéndoles  	 1
cumplís  	 1
agradeceros  	 1
hagáis  	 4
–¡donosa  	 1
majadería  	 1
¡bueno  	 3
¡los  	 1
forzados  	 2
tuviéramos  	 1
soltarlos  	 1
mandárnoslo  	 1
bacín  	 2
–¡vos  	 1
malherido  	 1
atónitas  	 1
suspensas  	 1
esperado  	 3
procuraran  	 1
procurando  	 5
revuelta  	 3
desataban  	 1
soltura  	 2
desembarazado  	 4
arremetiendo  	 1
apuntando  	 1
señalando  	 4
disparalla  	 1
pedradas  	 2
sueltos  	 1
entristecióse  	 1
campana  	 1
saldría  	 4
emboscasen  	 1
alborotados  	 1
cueros  	 15
agradecer  	 3
ofende  	 1
manifiesta  	 3
recebido  	 9
cargados  	 1
quité  	 3
pongáis  	 3
encomendar  	 1
contéis  	 1
poneros  	 1
deseada  	 3
podréis  	 4
divididos  	 1
meterse  	 1
mudar  	 5
montazgo  	 1
avemarías  	 2
reposando  	 1
ollas  	 1
egipto  	 1
ponernos  	 2
peras  	 2
olmo  	 1
¡voto  	 4
cólera–  	 1
paropillo  	 1
llamáis  	 2
sufrido  	 3
cuerdo  	 4
disparate  	 8
darles  	 7
defendía  	 3
pedrisco  	 1
llovía  	 2
escudar  	 1
acertasen  	 1
guijarros  	 1
quitáronle  	 1
ropilla  	 1
medias  	 3
querían  	 6
grebas  	 1
repartiendo  	 1
escaparse  	 2
cargarse  	 1
cabizbajo  	 3
sacudiendo  	 2
orejas  	 4
cesado  	 1
perseguían  	 1
mohinísimo  	 1
malparado  	 2
23  	 1
morena  	 7
–siempre  	 1
villanos  	 2
creído  	 6
dijiste  	 4
escarmentar  	 1
escarmentará  	 1
turco  	 9
escusará  	 1
saetas  	 1
zumban  	 1
–naturalmente  	 1
contumaz  	 1
aconsejas  	 1
retiré  	 1
aparté  	 1
dijeres  	 3
mentirás  	 2
desmiento  	 2
pensares  	 2
repliques  	 2
aparto  	 1
retiro  	 1
quedarme  	 2
tribus  	 1
israel  	 1
macabeos  	 1
cástor  	 1
pólux  	 1
hermandades  	 1
cordura  	 4
sobrepuja  	 1
aventurarse  	 1
zafio  	 2
arrepienta  	 1
ayudaré  	 1
sígame  	 1
caletre  	 1
atravesarla  	 1
viso  	 1
almodóvar  	 2
esconderse  	 3
asperezas  	 8
hallados  	 3
buscase  	 5
animóle  	 1
escapado  	 1
juzgó  	 1
llevaron  	 4
buscaron  	 1
alegró  	 3
buscaba  	 8
reducíansele  	 1
maravillosos  	 1
acaecimientos  	 4
–después  	 1
segura–  	 1
clerical  	 1
mujeriega  	 1
embaulando  	 1
ardite  	 3
ayudarle  	 2
alzaba  	 2
cojín  	 6
maleta  	 11
podridos  	 2
deshechos  	 1
pesaba  	 5
apease  	 2
tomarlos  	 1
mandóle  	 2
holanda  	 1
lienzo  	 10
curiosas  	 2
pañizuelo  	 2
montoncillo  	 1
–¡bendito  	 1
deparado  	 1
librillo  	 8
guarnecido  	 1
guardase  	 3
besóle  	 2
valija  	 1
lencería  	 1
descaminado  	 2
salteándole  	 1
escondida  	 5
dejaran  	 1
–verdad  	 1
adivino  	 2
espérate  	 2
veremos  	 4
rastrear  	 1
abrióle  	 1
borrador  	 1
soneto  	 16
leyéndole  	 1
oyese  	 5
igual  	 3
condena  	 2
argumento  	 2
ignora  	 1
fili  	 2
rüina  	 1
habré  	 5
trova  	 1
¿también  	 2
trovas  	 1
piensas  	 5
veráslo  	 1
lleves  	 1
carta  	 52
trovadores  	 1
músicos  	 1
anexas  	 2
primor  	 1
–lea  	 1
satisfaga  	 3
–esto  	 1
–¿carta  	 1
misiva  	 1
lea  	 5
–que  	 2
leyéndola  	 2
volverán  	 1
desechásteme  	 1
riqueza  	 9
estimara  	 2
envidiara  	 1
llorara  	 1
entendí  	 4
eras  	 2
causadora  	 1
engaños  	 2
estén  	 3
encubiertos  	 3
quedes  	 2
arrepentida  	 1
heciste  	 2
–menos  	 1
hojeando  	 1
contenían  	 2
desconfianzas  	 1
sabores  	 1
favores  	 1
solenizados  	 1
llorados  	 1
escudriñase  	 1
inquiriese  	 1
costura  	 1
deshiciese  	 2
vedija  	 1
escarmenase  	 1
golosina  	 1
despertado  	 4
empleados  	 1
vuelos  	 1
bendiciones  	 1
robo  	 2
rebién  	 1
recebida  	 6
entrega  	 4
conjeturando  	 1
tratamientos  	 1
inhabitable  	 2
escabroso  	 1
informarse  	 2
malezas  	 7
montañuela  	 1
saltando  	 3
rabultados  	 1
descalzos  	 2
muslos  	 3
cubrían  	 2
terciopelo  	 3
descubrían  	 1
notó  	 5
seguille  	 3
debilidad  	 1
pisacorto  	 1
flemático  	 1
buscalle  	 5
atajase  	 1
topasen  	 1
apartándome  	 1
asalta  	 1
géneros  	 4
sobresaltos  	 4
visiones  	 4
sírvale  	 1
figura–  	 1
pudieres  	 2
lanternas  	 1
rodearemos  	 1
serrezuela  	 1
–harto  	 1
hallamos  	 4
restituir  	 1
poseerlo  	 1
diligente  	 1
pareciera  	 2
gastado  	 2
franco  	 3
–engáñaste  	 1
cuasi  	 1
buscarle  	 10
volvérselos  	 1
buscásemos  	 1
vehemente  	 2
rodeado  	 1
perros  	 3
picada  	 2
grajos  	 1
ensillada  	 1
enfrenada  	 1
huía  	 2
estándola  	 1
siniestra  	 1
anciano  	 2
rogóle  	 3
bajase  	 3
gritos  	 9
pisado  	 1
lobos  	 2
darían  	 2
–apostaré  	 1
hondonada  	 1
díganme  	 3
¿han  	 1
maletilla  	 2
hallé  	 19
cabrero–  	 3
desmán  	 1
pidiesen  	 2
hurto  	 7
sotil  	 1
allombre  	 1
tropiece  	 2
caya  	 1
cencerro  	 1
–decidme  	 1
«habrá  	 1
mancebo  	 11
apostura  	 3
hallastes  	 2
tocastes  	 1
preguntónos  	 1
áspera  	 3
dijímosle  	 2
entráis  	 1
adentro  	 2
acertaréis  	 1
maravillado  	 2
encamine  	 1
señalamos  	 1
contentos  	 9
demanda  	 6
víamos  	 1
borrica  	 2
emboscar  	 2
anduvimos  	 1
metido  	 4
disfigurado  	 1
tostado  	 1
conocíamos  	 1
teníamos  	 4
saludónos  	 1
maravillásemos  	 1
penitencia  	 15
impuesta  	 1
rogámosle  	 1
pudimos  	 1
pedímosle  	 1
hallaríamos  	 1
llevaríamos  	 1
saliese  	 11
pedirlo  	 1
quitarlo  	 1
ofrecimiento  	 3
asaltos  	 5
pedillo  	 1
molestia  	 1
habitación  	 2
tierno  	 5
fuéramos  	 1
habíamos  	 5
acompañáramos  	 1
considerándole  	 1
veíamos  	 2
agraciado  	 2
concertadas  	 2
cortesana  	 4
éramos  	 10
rústicos  	 3
escuchábamos  	 1
rusticidad  	 1
enmudecióse  	 1
clavó  	 1
estuvimos  	 5
embelesamiento  	 1
verlo  	 1
fijo  	 1
pestaña  	 2
cerrarlos  	 1
enarcando  	 1
conocimos  	 1
sobrevenido  	 1
pensábamos  	 2
quitáramos  	 1
bocados  	 2
‘‘¡ah  	 1
fernando  	 118
¡aquí  	 2
pagarás  	 1
sacarán  	 1
albergan  	 1
manida  	 2
maldades  	 3
engaño’’  	 1
añadía  	 1
tacharle  	 1
quitámossele  	 1
emboscó  	 1
corriendo  	 7
jarales  	 1
imposibilitó  	 1
conjeturamos  	 1
quitárselo  	 2
ofrezcan  	 1
admite  	 1
toma  	 7
rinde  	 2
–prosiguió  	 1
determinamos  	 3
zagales  	 3
hallemos  	 1
villa  	 3
curaremos  	 1
parientes  	 6
desgracia»  	 1
deciros  	 9
entended  	 1
vistes  	 1
desnudez  	 6
cueva  	 4
entendidas  	 2
coleto  	 2
ínfima  	 1
saludó  	 1
desentonada  	 1
bronca  	 1
saludes  	 2
abrazar  	 9
estrechamente  	 5
–  	 1
triste–  	 1
abrazamiento  	 1
24  	 1
astroso  	 1
tenerme  	 4
corresponda  	 2
satisfacerlas  	 1
extrañeza  	 6
consuelo  	 12
ayudaros  	 1
llorarla  	 2
plañiría  	 1
duela  	 2
agradecido  	 3
conjuro  	 1
amáis  	 2
bruto  	 1
animal  	 3
moráis  	 1
ajeno  	 4
complacéis  	 1
remediando  	 1
ayudándoos  	 1
remirarle  	 1
tomarle  	 4
agradecimiento  	 5
sacaron  	 2
zurrón  	 1
satisfizo  	 2
atontada  	 1
bocado  	 3
engullía  	 1
tragaba  	 1
señas  	 26
siguiesen  	 2
pradecillo  	 2
desviada  	 1
asiento  	 4
gustáis  	 1
inmensidad  	 1
habéisme  	 1
pregunta  	 8
interromperéis  	 1
pendiente  	 2
prevención  	 2
traerlas  	 1
preguntáredes  	 1
acabaré  	 1
decillas  	 2
cardenio  	 104
llorado  	 2
poderla  	 1
aliviar  	 1
acertara  	 4
desearme  	 2
luscinda  	 99
firmeza  	 4
amé  	 1
adoré  	 1
tiernos  	 4
sencillez  	 1
permitía  	 2
intentos  	 1
casarnos  	 1
igualdad  	 1
negarme  	 1
entrada  	 10
tisbe  	 1
decantada  	 1
negación  	 1
turba  	 3
enmudece  	 1
determinada  	 1
atrevida  	 3
billetes  	 2
escribí  	 5
¡cuán  	 1
regaladas  	 2
honestas  	 1
respuestas  	 4
¡cuántas  	 1
compuse  	 1
trasladaba  	 1
pintaba  	 1
encendidos  	 1
entretenía  	 6
recreaba  	 1
viéndome  	 5
apurado  	 1
consumía  	 1
determiné  	 6
pedírsela  	 1
legítima  	 6
agradecía  	 2
honralle  	 2
honrarme  	 1
tomarse  	 2
agradecí  	 1
pareciéndome  	 3
entré  	 6
abierta  	 4
«por  	 2
ricardo  	 6
merced»  	 1
debéis  	 4
leí  	 4
encarecida  	 1
enviase  	 3
correspondiese  	 1
estimación  	 7
enmudecí  	 1
«de  	 1
partirás  	 2
alcances  	 3
mereces»  	 1
consejero  	 2
hablé  	 4
dijele  	 2
entretuviese  	 2
dilatase  	 1
vine  	 9
tratado  	 3
teniéndomela  	 1
pareciéndoles  	 4
idea  	 2
liberal  	 9
trataba  	 7
privanza  	 1
serlo  	 15
desasosiego  	 2
vasalla  	 3
recatada  	 4
determinaba  	 5
aventajase  	 1
redujeron  	 1
alcanzarlo  	 1
conquistar  	 1
entereza  	 7
supe  	 8
vivos  	 6
procuré  	 1
estorbarle  	 1
apartarle  	 1
femando  	 16
astuto  	 1
receló  	 1
temió  	 2
encubierta  	 1
divertirme  	 1
engañarme  	 2
ausentarse  	 3
viniésemos  	 2
dirían  	 3
feriar  	 1
aprobara  	 1
acertadas  	 1
coyuntura  	 5
aprobé  	 1
esforcé  	 1
gozado  	 1
apetito  	 5
deleite  	 2
gozó  	 1
aplacaron  	 1
resfriaron  	 1
ahíncos  	 1
fingía  	 5
quererse  	 1
remediarlos  	 1
mandóme  	 1
acompañase  	 4
recibióle  	 1
amortiguados  	 1
parecerme  	 4
encubrir  	 9
alabéle  	 1
movieron  	 4
adornada  	 2
cumpliselos  	 1
enseñándosela  	 1
solíamos  	 1
hablarnos  	 1
viola  	 1
perdió  	 8
encenderle  	 1
celaba  	 1
billete  	 8
pidiéndome  	 1
leyéndolo  	 1
encerraban  	 1
repartidas  	 1
comencé  	 5
recelarme  	 1
tratásemos  	 1
temiese  	 1
aseguraba  	 1
«don  	 1
enviaba  	 3
gustaba  	 1
acaeció  	 3
habiéndome  	 5
aficionada  	 2
exageración  	 1
alteza  	 5
careciera  	 1
declararme  	 2
enviado  	 7
rugel  	 1
gustara  	 2
daraida  	 1
garaya  	 1
discreciones  	 2
admirables  	 1
bucólicas  	 1
cantadas  	 1
representadas  	 2
enmiende  	 1
durará  	 1
venirse  	 1
trecientos  	 2
envidiosos  	 2
contravenido  	 1
prometimos  	 1
interromper  	 2
calentar  	 1
humedecer  	 2
profundamente  	 2
prosiguiese  	 2
entendiese  	 3
creyese  	 4
bellaconazo  	 1
elisabat  	 4
amancebado  	 1
madásima  	 5
arrojóle  	 2
ésa  	 4
presumir  	 1
amancebar  	 1
sacapotras  	 1
entendiere  	 1
desarmado  	 1
estabale  	 1
oyera  	 3
disgustado  	 1
¡extraño  	 1
mentís  	 4
íos  	 1
brumó  	 1
rendidos  	 2
molidos  	 1
emboscarse  	 1
merecerlo  	 2
avisado  	 1
supieran  	 1
réplicas  	 1
asirse  	 1
satisfacerme  	 1
peleando  	 4
apaciguó  	 4
anduviese  	 2
25  	 1
extra  	 1
ras  	 3
sucedieron  	 3
beltenebros  	 2
despidióse  	 1
ibanse  	 1
entrando  	 8
razonar  	 1
comenzase  	 2
eche  	 5
hablaré  	 1
departiré  	 1
enterrarme  	 1
animales  	 3
hablaran  	 1
hablaban  	 2
guisopete  	 1
departiera  	 1
manteamientos  	 1
ladrillazos  	 1
coser  	 1
osar  	 3
mudo  	 2
mueres  	 1
alce  	 1
entredicho  	 1
alzado  	 1
durar  	 1
alzamiento  	 1
anduviéremos  	 1
comenzando  	 2
salvoconducto  	 1
magimasa  	 1
abad  	 1
pasará  	 1
ahorrado  	 1
torniscones  	 1
supieras  	 1
dijeras  	 1
quebré  	 2
blasfemias  	 5
amancebada  	 1
cirujano  	 1
prudente  	 10
ayo  	 1
médico  	 3
ayudara  	 2
encaminara  	 1
quedáramos  	 1
cohonda  	 1
librara  	 1
cuerdos  	 2
sufrida  	 1
alivio  	 4
vulgo  	 9
ignorante  	 11
manceba  	 1
mienten  	 1
mentirán  	 1
docientas  	 1
pensaren  	 1
amancebados  	 3
habrán  	 8
viñas  	 1
bolsa  	 1
siente  	 4
pierdo  	 1
gano  	 1
tocinos  	 1
dijeron  	 11
tratamos  	 2
refranes  	 1
enhilas  	 1
entremétete  	 1
acabándonoslas  	 1
hazaña  	 2
sello  	 2
perfecto  	 3
echásemos  	 3
azar  	 1
¿en  	 3
vuelves  	 1
enviarte  	 1
comenzará  	 1
perfectos  	 1
igualó  	 2
pintor  	 1
originales  	 1
únicos  	 1
pintores  	 1
ejercicios  	 4
repúblicas  	 5
ulises  	 2
pinta  	 1
virgilio  	 1
eneas  	 2
pintándolos  	 1
describiéndolos  	 1
norte  	 6
lucero  	 1
bandera  	 2
militamos  	 1
imitare  	 1
perfección  	 7
oriana  	 2
proprio  	 4
fácil  	 13
imitarle  	 1
hender  	 1
descabezar  	 1
serpientes  	 1
endriagos  	 3
desbaratar  	 1
fracasar  	 1
armadas  	 1
encantamentos  	 9
deje  	 8
comodidad  	 15
guedejas  	 1
remoto  	 1
¿ya  	 1
vileza  	 1
medoro  	 2
arrancó  	 2
enturbió  	 1
destruyó  	 1
ganados  	 1
arrastró  	 1
insolencias  	 3
escritura  	 8
rotolando  	 1
bosquejo  	 1
pareciere  	 1
esenciales  	 1
contentarme  	 1
lloros  	 2
provocados  	 1
niñería  	 2
fineza  	 4
desatinar  	 1
mojado  	 1
oíste  	 1
marras  	 3
teme  	 1
gastes  	 1
aconsejarme  	 2
enviar  	 5
acabarse  	 2
seré  	 9
siéndolo  	 7
sentiré  	 1
responda  	 5
saldré  	 4
conflicto  	 1
dejares  	 1
trujeres  	 1
sintiendo  	 1
aportares  	 1
¿traes  	 1
alzaste  	 1
desagradecido  	 5
temple  	 2
imperios  	 1
pastraña  	 1
patraña  	 1
llamáremos  	 1
oyere  	 1
afirma  	 1
güero  	 1
abollada  	 1
llevóla  	 1
aderezarla  	 1
juraste  	 1
¿que  	 6
encantandores  	 1
mudan  	 1
truecan  	 1
favorecernos  	 1
destruirnos  	 1
parecerá  	 2
providencia  	 2
perseguiría  	 1
quitármele  	 3
curan  	 1
procuralle  	 1
rompelle  	 1
conociera  	 5
guárdale  	 1
peñón  	 1
tajado  	 4
rodeaban  	 2
arroyuelo  	 2
hacíase  	 2
vicioso  	 1
silvestres  	 1
plantas  	 4
escogió  	 4
estuviera  	 13
diputo  	 1
escojo  	 1
acrecentará  	 1
sospiros  	 1
moverán  	 1
montaraces  	 1
senal  	 1
asendereado  	 1
dioses  	 1
oíd  	 1
luenga  	 3
lamentarse  	 1
vosotras  	 1
napeas  	 1
dríadas  	 1
habitar  	 2
espesuras  	 1
ligeros  	 1
lascivos  	 2
sátiros  	 1
amadas  	 1
perturben  	 1
ayudéis  	 1
lamentar  	 1
canséis  	 4
oílla  	 3
acertares  	 1
consideres  	 1
correspondas  	 1
solitarios  	 1
dad  	 1
movimiento  	 6
ramas  	 2
desagrade  	 1
prósperos  	 3
adversos  	 2
cuentes  	 1
recites  	 1
total  	 3
palmada  	 1
extremado  	 2
cuan  	 3
vete  	 3
hipogrifo  	 2
astolfo  	 1
frontino  	 1
bradamante  	 1
desenalbardar  	 1
palmadicas  	 1
abalanza  	 1
desalbardara  	 1
tocaban  	 1
generales  	 3
tornar  	 2
supla  	 1
ida  	 2
llegaré  	 1
volveré  	 5
¡bien  	 2
rasgar  	 1
vestiduras  	 1
esparcir  	 1
calabazadas  	 4
admirar  	 8
seria  	 18
contentase  	 2
fingido  	 2
dárselas  	 1
algodón  	 1
sabidor  	 5
mandan  	 2
digamos  	 2
relasos  	 1
mentir  	 7
valederas  	 1
sofistico  	 1
fantástico  	 1
curarme  	 1
perdimos  	 1
perdieron  	 2
ruégole  	 1
acuerde  	 3
maldito  	 1
oírle  	 4
mentar  	 2
revuelve  	 1
pasadas  	 4
juzgada  	 3
maravillas  	 2
escriba  	 2
despácheme  	 1
purgatorio  	 2
¿purgatorio  	 1
hicieras  	 1
nula  	 1
retencio  	 3
andarán  	 2
avivar  	 2
póngame  	 1
guante  	 1
melificada  	 1
aires  	 8
brujo  	 1
libranza  	 4
pollinesca  	 1
inserto  	 1
escribiésemos  	 1
tablitas  	 1
cera  	 1
escribilla  	 1
tendrás  	 4
trasladar  	 5
hallares  	 1
escuela  	 3
sacristán  	 3
trasladará  	 1
des  	 4
procesada  	 1
entenderá  	 1
firma  	 8
firmaron  	 1
firmar  	 1
traslada  	 1
quedaréme  	 1
pollinos  	 8
firmada  	 2
pondrá  	 2
cumplilla  	 1
«vuestro  	 2
figura»  	 2
suyos  	 8
platónicos  	 1
extenderse  	 1
corchuelo  	 3
nogales  	 1
¡ta  	 1
barra  	 2
forzudo  	 1
¡vive  	 6
dador  	 1
chapa  	 1
lodo  	 3
tuviere  	 8
hi  	 1
rejo  	 1
campanario  	 1
barbecho  	 1
estuvieran  	 1
mueca  	 1
ahorcarse  	 1
yerme  	 15
vella  	 2
trocada  	 2
gasta  	 1
mereciese  	 1
vitorias  	 1
ganó  	 4
vencidos  	 2
rastrillando  	 1
lino  	 1
trillando  	 1
corriesen  	 1
riese  	 1
enfadase  	 1
boto  	 1
despuntas  	 1
agudo  	 3
necio  	 5
oyas  	 1
desenfadada  	 1
enamoró  	 2
motilón  	 1
rollizo  	 2
alcanzólo  	 1
fraternal  	 1
reprehensión  	 3
«maravillado  	 1
fulano  	 4
presentados  	 1
teólogos  	 1
“éste  	 1
aquéste  	 2
quiero”»  	 1
«vuestra  	 1
filosofía  	 1
aristóteles»  	 1
alaban  	 1
¿piensas  	 1
